comments,id,issues,latitude,longitude,parking_duration,parking_time,issue_not_provided,issue_full,issue_damaged,issue_abandoned,issue_other,parking_time_parsed,Status,Notes,Survey_Date,View,Asset,Check_311_Date,Check_311_Notes,City_Problem_Type
Frequently not enough bike parking outside the Maple Leaf Gardens Loblaws. ,511,['full'],43.66192706,-79.37948074,minutes,"Thu, 26 Jul 2018 21:20:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-26,,,,🌎👀,,,,
,512,['other'],43.6929846,-79.3024982,multiday,"Mon, 30 Jul 2018 16:26:32 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-07-30,Invalid,Likely test entry/small supercluster,,🌎👀,,,,
,513,['other'],43.6929846,-79.3024982,hours,"Mon, 30 Jul 2018 16:30:45 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-07-30,Invalid,Likely test entry/small supercluster,,🌎👀,,,,
,514,['not_provided'],43.71239839,-79.35301807,hours,"Wed, 09 May 2018 13:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-05-09,,,,🌎👀,,,,
,515,['full'],43.6480361,-79.3960169,minutes,"Mon, 30 Jul 2018 16:39:58 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,516,['full'],43.6483525,-79.3928656,minutes,"Mon, 30 Jul 2018 16:49:34 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,517,"['full', 'not_provided', 'damaged']",43.6433696,-79.390141,minutes,"Mon, 30 Jul 2018 16:57:54 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
one of the two bikesta ds in front of the metro is loose,518,['damaged'],43.6580617,-79.3864974,minutes,"Mon, 30 Jul 2018 17:17:10 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-30,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
There is no bike parking on the North side of this section of Front street where there is a Dollarama and an LCBO and a bank.,519,['not_provided'],43.6580617,-79.3864974,minutes,"Tue, 31 Jul 2018 15:12:37 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-31,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
We need more bike parking lot!,520,['full'],43.6861368,-79.3914368,minutes,"Tue, 31 Jul 2018 18:30:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
Abandoned bike stripped of parts.,521,['damaged'],43.66161161,-79.37947982,minutes,"Mon, 06 Aug 2018 22:28:16 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-06,,,,🌎👀,,,,
"Add a bike parking on bloor and islington on the south of bloor, in front of Physio First.",522,['not_provided'],43.64432166,-79.52424238,minutes,"Thu, 04 Jul 2019 17:30:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-07-04,,,,🌎👀,,,,
,523,['not_provided'],43.6682951,-79.3702798,multiday,"Mon, 30 Jul 2018 20:37:08 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,524,['not_provided'],43.67054566,-79.38656081,hours,"Mon, 30 Jul 2018 14:38:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,525,"['not_provided', 'full']",43.65748731,-79.40219905,minutes,"Mon, 30 Jul 2018 20:56:27 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,526,"['not_provided', 'full']",43.6535518,-79.40025177,hours,"Wed, 11 Jul 2018 21:30:00 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2018-07-11,,,,🌎👀,,,,
,527,['full'],43.6580617,-79.3864974,minutes,"Mon, 30 Jul 2018 21:14:40 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-30,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,528,['full'],47.6066058,-52.7145439,minutes,"Mon, 30 Jul 2018 21:35:18 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
No ring and posts,529,['not_provided'],43.7077739,-79.3894564,minutes,"Mon, 05 Aug 2019 15:08:49 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-08-05,,,,🌎👀,,,,
,530,['full'],43.67256276,-79.38854473,hours,"Fri, 22 Jun 2018 04:33:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-06-22,,,,🌎👀,,,,
,531,['not_provided'],43.6588379,-79.38199129,hours,"Tue, 31 Jul 2018 00:00:07 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
,532,['damaged'],43.6580617,-79.3864974,hours,"Tue, 31 Jul 2018 00:32:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-31,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,533,"['damaged', 'not_provided', 'full']",43.6580617,-79.3864974,overnight,"Tue, 31 Jul 2018 00:05:55 GMT",TRUE,TRUE,TRUE,FALSE,FALSE,2018-07-31,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,534,['damaged'],43.6580617,-79.3864974,overnight,"Tue, 31 Jul 2018 00:42:26 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-31,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,535,['full'],43.7321728,-79.2673847,minutes,"Tue, 31 Jul 2018 00:44:44 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
Visiting friends who rent and don’t have access to the yard/shed. Where do I lock my bike on residential streets?,536,['not_provided'],43.67130266,-79.307939,hours,"Tue, 31 Jul 2018 00:57:08 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
Bike left after being stripped of parts.,537,['damaged'],43.65995764,-79.3895025,minutes,"Tue, 31 Jul 2018 01:02:50 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
in front of Mars on College near Bay. I am having trouble pinning. also when you put abandoned bike you still have to put in time you parked. you need to just have a spot for abandoned without asking time and parking questions.,538,['damaged'],43.66003063,-79.38905444,minutes,"Mon, 30 Jul 2018 19:05:56 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,539,['not_provided'],43.67202395,-79.40177526,hours,"Tue, 31 Jul 2018 04:14:04 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
,540,['full'],43.65259699,-79.40001573,hours,"Sat, 28 Jul 2018 19:44:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-28,,,,🌎👀,,,,
A bicycle has been abandoned in front of the Toronto Chinese Baptist Church at 72 Beverley St. Note the rusted chain on the bicycle in the photo - it does not appear to have been ridden since the winter!,541,['damaged'],43.65185176,-79.39315464,overnight,"Mon, 30 Jul 2018 17:58:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,542,['not_provided'],43.68194114,-79.46695253,hours,"Mon, 30 Jul 2018 23:16:29 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
One (or perhaps two) bicycles have been abandoned. They are parked at a ring and post in front of 80 Beverley St.,543,['damaged'],43.65210794,-79.39341213,minutes,"Mon, 30 Jul 2018 17:58:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
,544,['damaged'],43.6411034,-79.3834553,minutes,"Mon, 30 Jul 2018 22:52:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
Please add a bike parking at the Queensway Cineplex ,545,['not_provided'],43.62107078,-79.51512789,hours,"Sat, 06 Jul 2019 15:33:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-07-06,,,,🌎👀,,,,
Distillery District lacks bike parking as a whole,546,['not_provided'],43.65069223,-79.35807281,hours,"Tue, 31 Jul 2018 21:42:42 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
Bike parking full. ,547,['full'],43.64712072,-79.36165597,hours,"Tue, 31 Jul 2018 23:49:51 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
Their is a bike room that is locked might have to pay to use it why do you have s bike locker at a station where people can’t use...,548,['not_provided'],43.76520599,-79.49108209,hours,"Wed, 01 Aug 2018 00:13:24 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-01,,,,🌎👀,,,,
,549,['full'],43.6472833,-79.3618169,hours,"Wed, 01 Aug 2018 00:27:37 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-01,,,,🌎👀,,,,
,550,['not_provided'],43.6580617,-79.3864974,hours,"Tue, 05 Jun 2018 11:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-06-05,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
Bike racks are always full there..,551,['full'],43.6565286,-79.40442654,hours,"Mon, 30 Jul 2018 23:05:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
This is an ongoing challenge - there is never enough bike space parking near the TIFF Bell lightbox. I have asked TIFF about it and they put me back to the city. Perhaps more spots with the King Street revival?,552,['full'],43.6396875,-79.4307024,hours,"Tue, 31 Jul 2018 23:31:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-07-31,Needs Checking,"Geolocation of pin seems to be incorrect (should be near King & John), though the issue is very likely valid",,🌎👀,,,,
insufficient bike rings available for locking.  Existing rings always full in the morning and closest alternates are further than should be available.,553,['full'],43.67802811,-79.44204863,hours,"Mon, 23 Sep 2019 13:55:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-09-23,,,,🌎👀,,,,
,554,['full'],43.64078469,-79.37829383,hours,"Tue, 07 Aug 2018 21:53:22 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-07,,,,🌎👀,,,,
,555,['full'],43.6580617,-79.3864974,minutes,"Tue, 07 Aug 2018 15:00:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-07,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
"It has always been a problem to find parking at union station.  The situation is slightly better now with some bike parking on west side, but still difficult to find a free spot.",556,['not_provided'],43.6580617,-79.3864974,hours,"Tue, 17 Jul 2018 16:00:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-17,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
Bike parking is too congested and does not meet City design standards,557,"['full', 'damaged', 'other']",43.6405702,-79.3943412,minutes,"Fri, 10 Aug 2018 22:50:38 GMT",FALSE,TRUE,TRUE,FALSE,TRUE,2018-08-10,,,,🌎👀,,,,
"There is a Bikeshare stand across the street, but there is next to no infrastructure in the area for visitors to lock their own bicycles!",558,['not_provided'],43.68638416,-79.37463341,hours,"Fri, 03 Jan 2020 15:08:34 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2020-01-03,,,,🌎👀,,,,
In front of Banana Republic 80 Bloor St W,559,['damaged'],43.66957855,-79.39015363,minutes,"Mon, 05 Aug 2019 20:20:35 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2019-08-05,Resolved,Either fixed or removed,2023-12-16,🌎👀,,,,
,560,['damaged'],43.64218569,-79.40192421,hours,"Wed, 01 Aug 2018 12:52:48 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-01,,,,🌎👀,,,,
Fort York Blvd and Queens Wharf Road. Bike is smashed and rusted and been here for months.,561,['damaged'],43.63880506,-79.39910041,hours,"Wed, 01 Aug 2018 12:51:21 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-01,,,,🌎👀,,,,
,562,['damaged'],43.66136633,-79.34005417,minutes,"Tue, 31 Jul 2018 22:39:04 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-07-31,,,,🌎👀,,,,
,563,['full'],43.66928866,-79.4344106,hours,"Mon, 14 Sep 2020 14:39:05 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2020-09-14,Invalid,Duplicate of #328,,🌎👀,,,,
This is a work space and many people need to park here. More bike rings please! ,564,['full'],43.66929282,-79.43414757,hours,"Mon, 06 Jul 2020 17:00:19 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2020-07-06,,,,🌎👀,,,,
"Large commercial shopping plaza with grocery store, tim horton's, busy post office, restaurants, offices and a pizza pizza. ZERO bike parking. I see at least 3 or 4 areas in the plaza that could easily accommodate a bike rack or some rings. ",565,['not_provided'],43.67696312,-79.49483719,minutes,"Fri, 05 Jul 2019 16:32:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-07-05,,,,🌎👀,,,,
"Tons of bikes locked to fences here, no racks or rings available.",566,['not_provided'],43.64176224,-79.43237361,minutes,"Mon, 30 Jul 2018 23:31:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-30,,,,🌎👀,,,,
"Tons of bikes locked to fences here, no racks or rings available.",567,['not_provided'],43.64176224,-79.43237361,minutes,"Mon, 30 Jul 2018 23:31:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-30,Invalid,Duplicate of #566,,🌎👀,,,,
,568,['not_provided'],43.6580617,-79.3864974,minutes,"Wed, 01 Aug 2018 12:50:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-01,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
There are not enough parking space here - would be great to easily find a spot here. ,569,['full'],43.67803102,-79.442054,hours,"Tue, 24 Sep 2019 13:24:55 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-09-24,,,,🌎👀,,,,
"Hi, the bike parking at the Gerrard Square Mall was used as the snow dumping area for snow removal.",570,['other'],43.66031573,-79.36899753,hours,"Mon, 20 Jan 2020 21:41:06 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2020-01-20,,,,🌎👀,,,,
,571,['full'],43.64109914,-79.37743552,hours,"Thu, 02 Aug 2018 15:38:34 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-02,,,,🌎👀,,,,
"I went to RONA (Islington) to check on some small tools. NO bike parking at all (visible). I locked my bike to shopping cart corral, beside Cars. (I have photo, but on another mobile device.) Might be room for bike rack near doors?",572,['not_provided'],43.62941302,-79.51822605,minutes,"Fri, 27 Jul 2018 20:30:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-27,,,,🌎👀,,,,
,573,['full'],43.6500218,-79.3764696,minutes,"Thu, 02 Aug 2018 21:01:56 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-02,,,,🌎👀,,,,
Poor quality design - handlebars tangle with each other,574,"['full', 'other']",43.6620238,-79.3841061,minutes,"Thu, 02 Aug 2018 21:40:01 GMT",FALSE,TRUE,FALSE,FALSE,TRUE,2018-08-02,,,,🌎👀,,,,
,575,"['full', 'damaged']",43.655839,-79.3834885,minutes,"Thu, 02 Aug 2018 22:47:08 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,2018-08-02,,,,🌎👀,,,,
,576,['not_provided'],43.6580617,-79.3864974,minutes,"Sat, 30 Jun 2018 19:15:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-06-30,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,577,['other'],43.6580617,-79.3864974,minutes,"Fri, 03 Aug 2018 17:10:32 GMT",FALSE,FALSE,FALSE,FALSE,TRUE,2018-08-03,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
"There are only 2 bike stands at opposite ends of the York Mills plaza.  A lot more is needed.  There is a bike path connecting the plaza and a lot of bikes use it to get to the shopping plaza, so it makes sense to provide more bike parking spaces.",578,['not_provided'],43.6580617,-79.3864974,hours,"Fri, 03 Aug 2018 19:47:41 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-03,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
"There is no parking for the Edwards Gardens botanical gardens, nor for the visitor centre.  This makes no sense since so many people get there with their bikes.",579,['not_provided'],43.739927,-79.3325723,minutes,"Fri, 03 Aug 2018 19:52:27 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-03,,,,🌎👀,,,,
,580,['not_provided'],43.6704796,-79.386906,minutes,"Fri, 03 Aug 2018 21:09:14 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-03,,,,🌎👀,,,,
,581,['damaged'],43.7108182,-79.3680826,multiday,"Sat, 04 Aug 2018 14:42:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-04,,,,🌎👀,,,,
,582,['full'],43.67159568,-79.38725766,hours,"Thu, 02 Aug 2018 20:47:29 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-02,,,,🌎👀,,,,
,583,['full'],43.6575334,-79.4026321,minutes,"Fri, 03 Aug 2018 19:36:56 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-03,,,,🌎👀,,,,
,584,['damaged'],43.66018846,-79.38548352,hours,"Wed, 08 Aug 2018 15:07:07 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-08,,,,🌎👀,,,,
Bike abandoned. Please remove!,585,['damaged'],43.6555571,-79.39191086,hours,"Wed, 01 Aug 2018 21:08:10 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-01,,,,🌎👀,,,,
"Bike parking in this area of Ossington is almost always full. People routinely lock bikes to trees, signposts, etc., and sometimes even THESE options are full. ",586,['full'],43.64638783,-79.41967342,hours,"Sat, 04 Aug 2018 16:33:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-04,,,,🌎👀,,,,
There are a few businesses on this corner with no bike racks provided.  It's a busy intersection so it's not ideal to have to cross the street to find bike parking. ,587,['not_provided'],43.6580617,-79.3864974,hours,"Thu, 28 Jun 2018 00:17:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-06-28,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
,589,['not_provided'],43.6580617,-79.3864974,minutes,"Thu, 09 Aug 2018 09:22:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-09,Caution,Elizabeth & Gerrard supercluster,,🌎👀,,,,
"This is a small commercial corner block with a dentist, a pharmacy, a laundromat and a computer repair shop. NO BIKE PARKING. The dentist has already lost my business and the pharmacy is next. ",590,['not_provided'],43.68086994,-79.49737992,minutes,"Wed, 03 Jul 2019 13:38:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2019-07-03,,,,🌎👀,,,,
Testing,591,['not_provided'],49.69213066,-112.8398504,minutes,"Wed, 01 Aug 2018 17:10:58 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-01,Invalid,Appears to be a test entry,,🌎👀,,,,
,592,['not_provided'],43.6569483,-79.4504895,hours,"Wed, 08 Aug 2018 19:49:05 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-08,,,,🌎👀,,,,
,593,['not_provided'],43.64248766,-79.38248734,hours,"Thu, 09 Aug 2018 21:34:12 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-09,,,,🌎👀,,,,
There is only one post on this block and it had two bikes on it already. Thanks for tracking this!,594,"['not_provided', 'full']",43.67190755,-79.37674489,minutes,"Thu, 09 Aug 2018 22:00:38 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2018-08-09,,,,🌎👀,,,,
There is only one post on this block and it had two bikes on it already. Thanks for tracking this!,595,"['not_provided', 'full']",43.67190755,-79.37674489,minutes,"Thu, 09 Aug 2018 22:00:38 GMT",TRUE,TRUE,FALSE,FALSE,FALSE,2018-08-09,Invalid,Duplicate of #594,,🌎👀,,,,
,596,['not_provided'],43.67853442,-79.34712257,hours,"Wed, 08 Aug 2018 21:30:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-08,,,,🌎👀,,,,
,597,['not_provided'],43.67904653,-79.39078893,overnight,"Sun, 08 Nov 2020 23:10:32 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2020-11-08,,,,🌎👀,,,,
,598,['full'],43.6420538,-79.4232662,minutes,"Thu, 09 Aug 2018 23:03:47 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-09,Unresolved,"This rack is still very full. City has an on-street corral at Abell and Queen but it was not being used at all when we observed it, and it might receive more use if placed near here on Lisgar.",5/1/2024,🌎👀,,,,
,599,['full'],43.67172579,-79.38723878,hours,"Thu, 09 Aug 2018 23:05:54 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-09,,,,🌎👀,,,,
,600,['not_provided'],43.6669024,-79.4496322,minutes,"Thu, 09 Aug 2018 23:51:23 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-09,,,,🌎👀,,,,
,601,['damaged'],43.65604009,-79.38898195,hours,"Fri, 10 Aug 2018 15:25:18 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-10,,,,🌎👀,,,,
,602,['damaged'],43.6730749,-79.3878145,hours,"Wed, 08 Aug 2018 18:49:18 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-08,,,,🌎👀,,,,
Instead of a table 4 why can’t we park 2 bikes??  What’s are you doing about this,603,['not_provided'],43.66379331,-79.36806122,hours,"Wed, 08 Aug 2018 19:27:30 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-08,,,,🌎👀,,,,
,604,['damaged'],43.65550955,-79.38364703,hours,"Thu, 09 Aug 2018 20:13:22 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-09,,,,🌎👀,,,,
,605,['full'],43.6632579,-79.4105569,hours,"Thu, 09 Aug 2018 20:27:12 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-09,,,,🌎👀,,,,
,606,['full'],43.6473405,-79.3918932,minutes,"Sat, 11 Aug 2018 00:15:23 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-11,,,,🌎👀,,,,
,607,['full'],43.643135,-79.3925327,minutes,"Sat, 11 Aug 2018 00:23:02 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-11,,,,🌎👀,,,,
,608,['not_provided'],43.6598702,-79.3828831,minutes,"Sat, 11 Aug 2018 20:19:56 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-11,,,,🌎👀,,,,
,609,"['full', 'damaged']",43.6479615,-79.3967913,minutes,"Sat, 11 Aug 2018 21:08:51 GMT",FALSE,TRUE,TRUE,FALSE,FALSE,2018-08-11,,,,🌎👀,,,,
apartment building has no bike parking for guests,610,['not_provided'],43.67297845,-79.39472642,hours,"Sun, 12 Aug 2018 06:33:28 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-12,Unresolved,No bicycle parking found in indicated spot. Destination unclear.,2023-12-21,🌎👀,,,,
Bike parking is often full at edmonton tower,611,['full'],53.54596621,-113.494814,hours,"Wed, 10 Jul 2019 14:33:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-07-10,,,,🌎👀,,,,
There is very little bike parking at the ferry terminal and it was all full. There needs to be a lot more bike parking here for people going to the island ,612,['full'],43.6410824,-79.37667138,hours,"Mon, 05 Aug 2019 16:00:00 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2019-08-05,,,,🌎👀,,,,
,613,['not_provided'],43.6387485,-79.4157595,minutes,"Sun, 12 Aug 2018 18:23:36 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-08-12,,,,🌎👀,,,,
Budweiser stage - bike parking shortage.Even something temporary would be helpful. It was a mess out there! Shouldn’t alternative transit to concerts be encouraged? ,614,['not_provided'],43.65335846,-79.38383304,hours,"Thu, 26 Jul 2018 23:27:00 GMT",TRUE,FALSE,FALSE,FALSE,FALSE,2018-07-26,,,,🌎👀,,,,
One of the bike rings is bent/broken,615,['damaged'],43.65307828,-79.35568418,minutes,"Sun, 12 Aug 2018 15:16:00 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-12,,,,🌎👀,,,,
"Bloor and Yonge, NE corner, outside HBC.",616,['full'],43.6703405,-79.3859789,minutes,"Mon, 13 Aug 2018 16:34:41 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-13,,,,🌎👀,,,,
2 abandoned bikes,617,['damaged'],43.64984417,-79.38684894,minutes,"Mon, 13 Aug 2018 20:53:14 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-13,,,,🌎👀,,,,
,619,['full'],43.6657728,-79.4076806,hours,"Tue, 14 Aug 2018 02:29:01 GMT",FALSE,TRUE,FALSE,FALSE,FALSE,2018-08-14,,,,🌎👀,,,,
There is a blue and white bicycle that has been abandoned. Parts are slowly being removed and it now is missing both wheels. It is locked to a pole located on the north side of Grange just west of Beverley.,620,['damaged'],43.65279882,-79.39362135,minutes,"Thu, 16 Aug 2018 15:05:11 GMT",FALSE,FALSE,TRUE,FALSE,FALSE,2018-08-16,,,,🌎👀,,,,
